round,slot_0_std,slot_1_std,slot_2_std,slot_3_std
17800,0.053812511556328615,0.05366900036333826,0.04672448608599137,0.05208024577514973
17850,0.05923719777302095,0.009920201610854489,0.01630700462991288,0.05174323530665626
17900,0.053042111571844505,0.017887023229145763,0.014403527345758048,0.04124800116369276
17950,0.03702736285505626,0.019010039452878567,0.02865132457671024,0.03132298836318143
18000,0.028221169359188503,0.057887200657831074,0.07627501819075495,0.021348217724203578
18050,0.014243932041399237,0.02377775430943805,0.045718950119179244,0.03287531596806333
18100,0.02502798433753704,0.04134790925790564,0.02779515065618462,0.0495008121145502
18150,0.018278796459285818,0.019576455246034716,0.013908644793796427,0.011918154219509
18200,0.038973355000564175,0.07062007080143719,0.06528710745621986,0.040749890797399685
18250,0.03169861826641661,0.06811330560176918,0.04782805034705052,0.03370611813899666
18300,0.034506729778407005,0.031088994837401865,0.016071639617661917,0.02821264964515032
18350,0.05722644843077368,0.074349203089206,0.05462605971512132,0.07841689613852362
18400,0.0726137617810839,0.050349117172002134,0.057000961395401034,0.10353701946646911
18450,0.0675364908771547,0.07409102509751098,0.06878548102615842,0.07962741738873617
18500,0.04574540851276772,0.028689203544190616,0.032864753155926775,0.029953256918071523
18550,0.04201464506573869,0.02383137427845905,0.03525353882945654,0.05602957790310399
18600,0.05807404239417123,0.0340700220134945,0.03475920597482054,0.05653534823453376
18650,0.03424363298483384,0.021251785807315113,0.03450951173227462,0.017764616517110633
18700,0.04564372465082138,0.04070835786420277,0.0516523532861766,0.03791752101601581
18750,0.022527991477271102,0.03592898551309236,0.03773229916132862,0.04288844133330098
18800,0.05172423029876811,0.027577672128009642,0.02323523186886673,0.0595494550772717
18850,0.045078127733968715,0.06061127287889606,0.06487648572479862,0.04049431565047125
18900,0.07865200823882375,0.045219597521428706,0.05339829959839546,0.0726574593555266
18950,0.06440411788076908,0.010277470505917293,0.014319413395806408,0.05914567101656723
19000,0.04438154571440703,0.04031102082557572,0.046198597381305856,0.0317790245287674
19050,0.030872486132477242,0.026724520575681053,0.02214873359810895,0.024544359840908456
19100,0.049165622135797296,0.09646063238440851,0.07298615211120534,0.06702970684703909
19150,0.03972065457668088,0.0571792759660351,0.05226032529558155,0.022241708567463978
19200,0.027390392476194996,0.03225898944480438,0.042292391750762943,0.036670478589732096
19250,0.04183794450017832,0.04745471947024869,0.05932353327306121,0.03893211527774981
19300,0.06890508254113045,0.08558300298540591,0.057941087321519945,0.06965467392788514
19350,0.06800342932529213,0.04947752621140229,0.038524049631366644,0.05352440191165146
19400,0.02181700254388763,0.022118282030935396,0.027523124822592372,0.022654624252015303
19450,0.05214057920660261,0.027847685720720133,0.027963218698855093,0.04486933919727368
19500,0.05910453112917826,0.032491697401028474,0.03490183949306971,0.06052204226560765
19550,0.05786409594904252,0.025270092995475897,0.043834753335681036,0.05322049980975376
19600,0.007205719950150708,0.025072327375016457,0.011254403582598237,0.01798143487044345
19650,0.037936019822854376,0.05682890109794487,0.06450523699669665,0.021769924207493234
19700,0.07014455360182999,0.054475256768555025,0.0431688035507124,0.06920480908145041
19750,0.07617356496843246,0.04798113796066116,0.054385733423389634,0.08127056047548831
19800,0.023687042871578554,0.037377126695346714,0.04618343425948314,0.02688318433519363
19850,0.048298132469071726,0.03242126462678467,0.021466122146302984,0.05586646937117112
19900,0.04910158449581846,0.05681445590692565,0.0514108548849365,0.04419010749025171
19950,0.038740077439261784,0.04325905223187396,0.05424412963630258,0.06144991456462733
20000,0.050083993451001896,0.03771018960440268,0.04190591366382554,0.04707876803825692
20050,0.04393501564811375,0.023975871204191927,0.040020274861624835,0.04022471876843888
20100,0.06644364228426977,0.07348097985193175,0.04686685822625622,0.06833536127072133
20150,0.038392259636546536,0.06979822347309421,0.0677640907856071,0.0313396490088833
20200,0.049393627119295444,0.042947195484687936,0.04222006158214363,0.04324394061599845
20250,0.019135579426816415,0.05229253866470818,0.04174749812863042,0.021204282586307893
20300,0.03821324377751776,0.04992928599529539,0.04444166513532093,0.03751690818817562
20350,0.05390877479594579,0.07231338465318851,0.07244753688014521,0.05359345482426003
20400,0.044446489175186836,0.03912886402644473,0.03471406631323965,0.04030530486176727
20450,0.0547417208352094,0.053059099125409216,0.03982705613022383,0.052753782802752634
20500,0.0653773783506191,0.03173670430274699,0.035540928519103156,0.05141577189929176
20550,0.04489745649811356,0.07023575727505187,0.05079188911627525,0.03482496805454387
20600,0.09134573005893597,0.06197856403628597,0.05418779936480167,0.10769149270021286
20650,0.07085553189412948,0.013145250092714098,0.01144192291531455,0.07442307169151242
20700,0.04864444058677209,0.02571062037368995,0.02651410190822989,0.046907594267879486
20750,0.06051416363133511,0.0536021865225664,0.07257024183506626,0.07366028509312192
20800,0.054412373592777584,0.0616085513544995,0.055055499271189974,0.054016293838063355
20850,0.11234861814904536,0.06357587592790208,0.06796921067659974,0.07712920588207817
20900,0.0495581436294783,0.03787292436556754,0.036671493015692724,0.05924793329728895
20950,0.10684327587639757,0.05673014718824551,0.10167109717122168,0.07079814686840327
21000,0.06291087664307343,0.02422233679891352,0.027339173359851247,0.037794105360492394
21050,0.03536899206932535,0.04895886436591438,0.041116828671481954,0.037775462935614706
21100,0.057221289744290096,0.03500929019560379,0.025882302834176092,0.047782867222467926
21150,0.07591733925790603,0.07108919467823503,0.019769734444346983,0.06760427797114618
21200,0.036282535743798285,0.03247044194340447,0.04826984980295671,0.034981423641698754
21250,0.040260670635249,0.06260969254037269,0.04870636919336116,0.03835276261235948
21300,0.044562271037279964,0.035325378978858825,0.03399168133529143,0.03321156425102557
21350,0.08995911515794272,0.05099260338519696,0.048032630575474425,0.05768587348736258
21400,0.06700562364458675,0.054838621426873964,0.06967504574810122,0.046396879205394835
21450,0.05653580812193277,0.06041713664185023,0.08216494142881135,0.0659757834360457
21500,0.06083458227028439,0.053452431188861754,0.04832048840812767,0.048724835556418246
21550,0.016995246394212706,0.03230783186783045,0.04459430456908147,0.03041407568873335
21600,0.04899382001844721,0.05877525329592379,0.04176269148414646,0.059277327874997864
21650,0.04745307576964848,0.03396406336114687,0.02976349441849865,0.06901300167359772
21700,0.03758028206386961,0.04863425130502164,0.07176182829332038,0.04207295568414466
21750,0.03504861766175665,0.010546165179817733,0.01579131406818318,0.02380744421394284
21800,0.03258873424973728,0.0725062590401684,0.05678689989777572,0.03644654167407383
21850,0.0339074976959374,0.03589292966588267,0.031243853795586737,0.0396430775798247
21900,0.052243950846007046,0.06550311137648347,0.07077978242407928,0.04988292693898384
21950,0.06170697205340739,0.053672152928683596,0.04309914152277282,0.05308847709249155
22000,0.044455325890156286,0.02455594429053787,0.038823106521760985,0.04822200327651268
22050,0.03465056420897069,0.04725938636927061,0.04222243953160452,0.03610942259300195
22100,0.038216195519700805,0.032059532123847344,0.021843864127026606,0.029593269505074963
22150,0.02771536757829489,0.028082549741788046,0.02696078633868085,0.026254492948826886
22200,0.07053613542008097,0.04179542558701848,0.04568852810060748,0.06720686274481201
22250,0.0430433920596414,0.05403382644233146,0.07577512520609914,0.05302205578813406
22300,0.00887040021645022,0.026411770103497424,0.03170177282108999,0.028281654831356664
22350,0.030206529095544884,0.02095524755282075,0.027223886570436624,0.026360151744631508
22400,0.0847040825462386,0.06572995055528338,0.07272041254008396,0.0767975364188201
22450,0.06400661215843251,0.03523188328772676,0.05522413964925121,0.04886506318424239
22500,0.01897571079037621,0.029846071768324878,0.03823211215719058,0.02471229653431667
22550,0.044552961742178265,0.05942351723013372,0.05694664169202606,0.0547962991451065
22600,0.011214169608134162,0.024174283857024605,0.02379618456811931,0.016631055288225095
22650,0.023415345395701514,0.031002154763822468,0.029971880154571553,0.03479657454405534
22700,0.03367180422846391,0.09841177978270689,0.09635342028179385,0.0577593282509414
22750,0.06501890186707247,0.06065744472033092,0.048973895087076745,0.06676413408410238
22800,0.05945901445533723,0.028234121201128233,0.02983688991835443,0.04503102930202685
22850,0.019781405410132007,0.021401738247161135,0.023899924686073812,0.025813438360667892
22900,0.020468258352874094,0.022806192141609248,0.03273332247114551,0.03888909358676287
22950,0.07873733548958842,0.054129031027721146,0.009324934316122555,0.0759263327179708
23000,0.01598917133562586,0.03330551906216145,0.03540199994350601,0.016112554111623646
23050,0.05807606735997194,0.07250153101831712,0.07006655122096421,0.07355581826069232
23100,0.02589806170353295,0.03109799993568719,0.04500228438646198,0.02993134811531215
23150,0.025926233818277578,0.013583725556709406,0.019664323024197905,0.025549919765040365
23200,0.057066298285415346,0.08687635811888067,0.07779785601158942,0.05699047639737713
23250,0.05234773729589465,0.06368947793788232,0.05328566786669752,0.06714234431415095
23300,0.09185007348935546,0.06306011100529399,0.06487741055251818,0.06652369803310695
23350,0.043897079629515216,0.054289321233553844,0.034499831883648364,0.05920893851438313
23400,0.037646375655566104,0.04490492177924375,0.06168350184611767,0.061047732144609596
23450,0.047082166475216486,0.03932172936176638,0.03283128995333568,0.0436354626422134
23500,0.04507059351728132,0.08042863669116868,0.03731119939106755,0.07336510342117702
23550,0.07939593440472881,0.10396719867342775,0.08426893615087354,0.1112500319101078
23600,0.08629522814153746,0.08946690114226602,0.0696522390164164,0.06978511589157103
23650,0.09091115223117566,0.0764320770357577,0.06071745712725461,0.06961433760368621
23700,0.09142281115782866,0.06408519329767212,0.06365256946895388,0.08086272317947252
23750,0.026136824596725585,0.042991785261838104,0.03391963443199233,0.01818872178026813
23800,0.05738280578709967,0.05297137340111167,0.051556547595819485,0.053350216494406105
23850,0.06859078655329738,0.05314336835391598,0.04728608251906686,0.04260079811458936
23900,0.024632287754084065,0.015138771416465748,0.009458837137830422,0.03501171232602027
23950,0.052175488497952754,0.020512688755987114,0.0304952717646523,0.04807837767645659
24000,0.057415489199344104,0.033052261647276114,0.044057299054753675,0.0658003768986166
24050,0.0354640324836305,0.051387531561654154,0.054329866556066565,0.06431830221639871
24100,0.023901966446298935,0.0172893724582473,0.03156880738957366,0.027981951325809988
24150,0.02125423251966535,0.024781331683345828,0.01691217313061808,0.03464665063177104
24200,0.036601016379330234,0.04917586399851048,0.055241759566472905,0.07379320835957738
24250,0.05247629560096636,0.0383190500926106,0.0500070155078265,0.05701702903519264
24300,0.06562455637945296,0.026388376228938387,0.04361886747727409,0.06654198674521222
24350,0.0421736220877458,0.02575701846099428,0.035893587170969694,0.04383329328261795
24400,0.03289465610095354,0.07991998498498358,0.05345216927309873,0.007061274672465295
24450,0.03405963006258288,0.04333732802100287,0.025804774751971776,0.020121590394399737
24500,0.06569446247591951,0.06548798363058676,0.08136101277639066,0.06256441160915684
24550,0.037972253027704315,0.05470248257620489,0.02554298338096003,0.04095639632584879
24600,0.034195321317396624,0.035951934579379737,0.05103460002782426,0.04973242000948677
24650,0.06608202781392229,0.05073714221356974,0.06488176939634124,0.04907510163005269
24700,0.044885873056007275,0.06627178585189929,0.09080267396943768,0.031352805297134106
24750,0.05160820089869437,0.03010680986089361,0.03681127001340759,0.05779119656141408
24800,0.06072604054275233,0.027270980913784527,0.03433613839673881,0.08362806705885291
24850,0.05475227849140162,0.02838334723037436,0.013615197391150812,0.0426095106754349
24900,0.05522907205448955,0.04291957129329229,0.06411019887662181,0.04597929969018665
24950,0.032435190765586694,0.037251920755848274,0.045175258715363216,0.03555800894313403
25000,0.052502060911929924,0.04075628049761165,0.02381839625163709,0.049863357287691736
25050,0.035394553253290266,0.04106466120644367,0.049326682434560704,0.04158790208702526
25100,0.049141119238373075,0.04376138023417451,0.042623683557383905,0.05918080769979402
25150,0.02760453585916634,0.03624038631140678,0.03613566659133328,0.026156299432450313
25200,0.020877298675834478,0.028937975050096373,0.03122550239787984,0.011954513791869573
25250,0.07330253474471397,0.08127229786341712,0.04105281476342394,0.139765094354778
25300,0.04497379681547912,0.04442785612653396,0.05623744659921892,0.04532653086217829
25350,0.08259281808971045,0.06661181276620536,0.05178970554077325,0.08810944103783658
25400,0.054442211564189776,0.03790912291256552,0.05898553721040439,0.052267902196281045
25450,0.0316317941318541,0.03160692329221559,0.02237385974748211,0.019579029598016353
25500,0.04511183436749164,0.04824491683068798,0.029251461501948923,0.05469020387601421
25550,0.062134293268693415,0.07110846925648168,0.05495536370546555,0.06355632462627148
25600,0.03084922041154363,0.027140478993562374,0.03283915955075587,0.038835066627984555
25650,0.04108014605621552,0.030062375155665927,0.03527896823888135,0.03327998798076706
25700,0.06815501155454382,0.05978650014844489,0.07349043475174168,0.06202171877657052
25750,0.04335484286674328,0.043544074223710406,0.03254377974360077,0.04913153773290633
25800,0.03461864237661552,0.02357563148677039,0.022035934289246738,0.03476287675092497
25850,0.010975499988610991,0.03113028107807574,0.04628949772896656,0.02738094227743085
25900,0.06376210159648128,0.0679149173598849,0.0583773106609066,0.07596355441920816
25950,0.07376710920186584,0.049180199267591415,0.06602613421971636,0.08744197161546623
26000,0.025194173929700484,0.04661049667188711,0.05918359907947471,0.04020835734023462
26050,0.01980307046899545,0.010431375748193515,0.032716748004653524,0.023037586679164127
26100,0.027637771256018462,0.026260616900598506,0.03431691128292288,0.03648597538781168
26150,0.04698997339858791,0.027866711323728175,0.04429902933473825,0.05837221941985759
26200,0.06231470452469465,0.06753811960663399,0.04201602551408213,0.07557760514861527
26250,0.040310018605800725,0.08214994583077946,0.07421796548006421,0.06458563307733384
26300,0.07931295984894271,0.04417214506903644,0.06112703493545224,0.0769357498176238
26350,0.07839649481960274,0.07424401928775139,0.05745716317396814,0.07966721785025507
26400,0.014967431309346298,0.015395012179274177,0.004260516400625627,0.02023982213360581
26450,0.059278380544680875,0.06830091068206923,0.052235183545192986,0.05478282212518812
26500,0.028472513060845184,0.05816092846576643,0.0541212564525252,0.03791524231756932
26550,0.024415273907945425,0.02791762167520723,0.032375150964899,0.03670736165948188
26600,0.0310315065699363,0.034696685720685204,0.02297541294514639,0.040079091806077626
26650,0.04112760630039147,0.040671611721199354,0.03846964517642449,0.03162292839064719
26700,0.055038691844919434,0.031101832743425272,0.029098453567157134,0.05651939136261111
26750,0.05350698645971385,0.05815714573463866,0.03254256289845653,0.06443388549513371
26800,0.08078240897621214,0.055099132479559075,0.05107866090648813,0.05990343562768333
26850,0.03504365277764292,0.049528916806245625,0.024948298539178973,0.045294988685283935
26900,0.045203654719502495,0.029397686983842788,0.01917408667968308,0.046510016125561604
26950,0.04533610481724251,0.05365395046033424,0.05230321596230963,0.05597781703496486
27000,0.03748985996239515,0.05353632785315033,0.05001107877260797,0.04601602329623889
27050,0.0510125317936681,0.04630625875624158,0.06907158605389048,0.08311527898046184
27100,0.07846088452216174,0.09817604595826825,0.05295728845022183,0.11971150320666765
27150,0.054126333701812836,0.08401484154600307,0.05498860245541798,0.0805075251141159
27200,0.047938151820861835,0.05008789873811837,0.0664901616782513,0.04732029585706327
27250,0.03814228100153426,0.03671384480002061,0.032988664719870074,0.021083396310841374
27300,0.03147865308427284,0.02724932292736829,0.02972551765739329,0.032631616570436714
27350,0.030402855129082865,0.02209990045226448,0.023980041701381582,0.03239944443968137
27400,0.031262565473741906,0.035443667981742526,0.020716466880238045,0.02717096980234604
27450,0.04097365006928234,0.03849547505876503,0.03004233013599312,0.02831052101251407
27500,0.03351445061462292,0.08186718512322262,0.07179942618155107,0.06024322036544859
27550,0.023082755468097814,0.04050764866046905,0.04218025130318691,0.030040998651842447
27600,0.05724304673932025,0.033159951749060196,0.02592347198968534,0.0351608304793843
27650,0.06655504188264026,0.029529334567511004,0.04382809144829376,0.09788722899336766
27700,0.07552094808726915,0.041527552299648,0.025204682104720138,0.08366420979128411
27750,0.024259480620986092,0.024559429960811383,0.04240200938634866,0.04071839878973632
27800,0.06329844863817753,0.05178913399546278,0.06734362627598843,0.0464526167185445
27850,0.10027475454968715,0.04892412901626354,0.05556873221515854,0.0828876685641477
27900,0.022776479095768944,0.023505624858743916,0.036806162527489875,0.02219751337424983
27950,0.06537816149143381,0.052896026315782926,0.04704391140200823,0.09589479652202199
28000,0.055393450876434824,0.04849797521546647,0.03972346409869109,0.06533022577643521
28050,0.058187744414094626,0.023477018550062963,0.024452075576523152,0.05151688655188704
28100,0.07739249576024797,0.11710022374017907,0.07491604367557059,0.13327452269657541
28150,0.06098337478362442,0.02466252217434381,0.029274808282890596,0.06251102302794283
28200,0.04141297381256265,0.021876014262200497,0.024517618155114496,0.040286503943628565
28250,0.028288895347821547,0.02355237567635164,0.021102473788634335,0.028891410488240274
28300,0.041088635898506046,0.028248511465208213,0.023008224616427927,0.048687509691911726
28350,0.04410929153817822,0.046172502639558105,0.05511560214676059,0.037797005172367816
28400,0.04291398839539387,0.026977071746206994,0.03299991515140607,0.03242492868149443
28450,0.051593549984469966,0.04266155177674624,0.023370186135330623,0.04108442040482013
28500,0.026977249674494257,0.017362211840661317,0.017826654200943023,0.024736159766625056
28550,0.04045593157993027,0.031020470660517066,0.022415976445383776,0.04515022037598488
28600,0.07556377438958432,0.07259307404980175,0.08086253520636119,0.07915520450355742
28650,0.026714146065333996,0.03833997391757068,0.032139670191213845,0.017015804418245996
28700,0.03950901669239567,0.05113044494232375,0.04360382552024536,0.04362048142787973
28750,0.08092429548658422,0.06173036205952465,0.049858535879024765,0.07736894984423662
28800,0.08031558752820028,0.07972627170512865,0.05337349904212765,0.09625537699266468
28850,0.03857735086809357,0.01963099589934245,0.010003079525826023,0.05319137524072864
28900,0.025259216139856763,0.059976828859151926,0.09286962043639457,0.04188670433443052
28950,0.04468107429326201,0.04271260235574508,0.03463572721915913,0.0517986640754373
29000,0.04948707305953747,0.05073081903537533,0.058282038399493204,0.04251698013735218
29050,0.04806624595285137,0.02730655598935903,0.022378167932161023,0.06189715987022345
29100,0.048368435988772676,0.01338408009539692,0.032786643622060484,0.03833945226525804
29150,0.055247276855968204,0.05363568215283553,0.04850523270741004,0.08370680736953238
29200,0.031008282764448607,0.05495676118549928,0.04408086206053598,0.03530837860904973
29250,0.03306142162702626,0.03103452271261795,0.031642819090593056,0.03594666048466812
29300,0.02887409912014572,0.024087789437804378,0.03280203652214295,0.03213104417848881
29350,0.08155313850490367,0.04829818216040849,0.032587752300519295,0.07332822103392392
29400,0.04563282152135675,0.05223650064849291,0.039311555553043186,0.04283115688374526
29450,0.05421337842267351,0.06306007928951564,0.10850575284287924,0.05200874541843901
29500,0.044686123125641575,0.05197278518609524,0.042994353117589756,0.0560005142833528
29550,0.04044965265611067,0.0426218066252476,0.0280173232126126,0.040675171788205164
29600,0.05625681825343485,0.06021233760617503,0.033316002161123716,0.06185515338272146
29650,0.05743478388572556,0.062341042660513796,0.05963309819219525,0.03932187177640453
29700,0.020312498615384582,0.04474002235135785,0.029199821917265185,0.03956333656303523
29750,0.03154345573966176,0.028128348689533834,0.033092694057752385,0.03800312618719677
29800,0.049233996384612136,0.049413415182518995,0.07339338934808774,0.05898220070495843
29850,0.06435651948326603,0.06860818027028555,0.06944705609311312,0.10497199626567078
29900,0.0253977164327819,0.03912485654925777,0.06457276825411778,0.026905285726042755
29950,0.03807022983907504,0.049558224342686044,0.03657676858335083,0.04182815319853364
30000,0.04475414617663934,0.03345620420788945,0.04109567373824159,0.04906428436245657
